Name,State,Status,Managed By,Host,Cluster,Provisioned Space,Used Space,Guest OS,Compatibility,Memory Size,Reservation,CPUs,NICs,Uptime,IP Address,VMware Tools Version Status,"VMware Tools Running 
Status",Host CPU,Host Mem,Guest Mem - %,DNS Name,EVC Mode,UUID,Notes,Alarm Actions,HA Protection,Needs Consolidation,VM Storage Policies Compliance,Encryption,TPM,VBS
Micro WebInspect Ent_172.19.97.78,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,232.1 GB,82.07 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,8,1,3 days,"172.19.97.78, fe80::39de:b78:c845:39e5",guestToolsSupportedOld|10346,Running,2.96 GHz,32.07 GB,10,MICROWEBENT9778,,422a755f-120e-4c35-878f-ac1d173e992d,,Enabled,Protected,Not Required, --,No,false,false
MKPSB1_172.21.56.34,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb04.hci.bri.co.id,TBN-COM-HB-CL01,32.22 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,421815ba-436b-26ba-0d6b-e521be69b6f7,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
Mocash DB New_172.18.136.131,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb04.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,2,0,0 second,,,Not running,0 Hz,0 B,0,,,4218f18e-3505-25a9-5370-7361abad729b,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
mocash_api1_172.18.39.36,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,16.21 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,42184c0b-0fd7-304c-9e40-c24c6d3641ee,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
Money Changer (App)_172.18.46.22,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,8.19 GB,0 B,Microsoft Windows Server 2016 (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,42188859-c2f5-59b2-3e5a-e1bfd4e458c9,,Enabled,N/A,Not Required,"Noncompliant (Aug 27, 2021 8:08 AM)",No,false,false
Money Changer (DB)_172.18.40.132,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,16.19 GB,0 B,Microsoft Windows Server 2016 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,421838a8-2a90-7541-9fa3-e849380a6261,,Enabled,N/A,Not Required,"Noncompliant (Aug 27, 2021 8:08 AM)",No,false,false
Monitoring Antivirus_172.18.65.150,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,4218078d-fa57-2439-a7bc-2c479d5d98e6,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
Monitoring ATM CRM_172.18.66.114,Powered Off,Normal,,172.19.148.48,TBN-COM-HP-CL05,1.01 TB,25.76 GB,Red Hat Enterprise Linux 8 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,8,1,0 second,,guestToolsSupportedNew|11264,Not running,0 Hz,0 B,0,,,422a1588-4d34-cce0-07f1-2d0d6e6bab29,,Enabled,N/A,Not Required, --,No,false,false
Monitoring ATM CRM_172.18.66.80,Powered Off,Normal,,172.19.148.33,TBN-COM-HP-CL05,1.01 TB,25.75 GB,Red Hat Enterprise Linux 8 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,8,1,0 second,,guestToolsSupportedNew|11264,Not running,0 Hz,0 B,0,,,422a2739-a4b1-a4d4-f00f-2bbac6361b27,,Enabled,N/A,Not Required, --,No,false,false
Monitoring ATM CRM_172.19.65.112,Powered On,Normal,,172.19.148.34,TBN-COM-HP-CL05,1.01 TB,59.33 GB,Red Hat Enterprise Linux 8 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,8,1,3 days,"172.19.65.112, fe80::a850:a010:b84d:4e5b, fe80::a2ab:47e9:975a:42e1, fe80::ce1b:20f4:6474:a94c",guestToolsUnmanaged|11264,Running,43 MHz,7.25 GB,1,MonitoringATMCRM65112,,421832d6-402f-38d5-2571-d46cf81af108,,Enabled,Protected,Not Required, --,No,false,false
Monitoring ATM CRM_172.19.65.113,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,516.11 GB,36.49 GB,Red Hat Enterprise Linux 8 (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,8,1,3 days,"172.19.65.113, fe80::ce1b:20f4:6474:a94c, fe80::a850:a010:b84d:4e5b, fe80::a2ab:47e9:975a:42e1",guestToolsUnmanaged|10346,Running,65 MHz,8.11 GB,2,MonitoringATMCRM65113,,421871b4-ee66-92b9-ab2b-067dc9c54e1c,,Enabled,Protected,Not Required, --,No,false,false
Monitoring ATM CRM_172.19.65.12,Powered On,Normal,,172.19.148.50,TBN-COM-HP-CL05,1.01 TB,60.91 GB,Red Hat Enterprise Linux 8 (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,8,1,18 days,"172.19.65.12, fe80::a850:a010:b84d:4e5b, fe80::a2ab:47e9:975a:42e1, fe80::ce1b:20f4:6474:a94c",guestToolsUnmanaged|11264,Running,43 MHz,7.39 GB,1,MonitoringATMCRM6512,,4218fb88-5c1c-3ac2-6366-c231e7c835f3,,Enabled,Protected,Not Required, --,No,false,false
Monitoring Network CAN_172.19.149.59_New Setup,Powered On,Normal,,tbn-com-af05.hci.bri.co.id,TBN-COM-AF-CL01,428.61 GB,229.57 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,16,1,276 days,"172.19.149.59, fe80::250:56ff:fe98:8199",guestToolsUnmanaged|10304,Running,5.9 GHz,32.16 GB,9,MonNetworkCanDRC14959,"Intel® ""Broadwell"" Generation",421889fb-2c6f-57bf-f0d2-e84e343141a4,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
Monitoring-172.18.45.40-12112018-Collector_APM,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,25.7 GB,0 B,Ubuntu Linux (64-bit),ESXi 5.5 and later (VM version 10),25 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,42180421-2b61-4b14-3fb4-9ea5770a0e6f,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
Monitoring_172.18.65.165,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,4.18 GB,0 B,CentOS 7 (64-bit),ESXi 6.5 and later (VM version 13),4 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,42184e1e-38e9-7070-daae-245caeea8dda,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
Monitoring_IBIZZ_172.18.65.121,Powered Off,Normal,,172.19.146.185,TBN-CSTGLNV-CL14,8.72 GB,0 B,Ubuntu Linux (64-bit),ESXi 5.0 and later (VM version 8),8 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,421878c9-60b7-f4c8-e68e-98b5c25c45ad,,Enabled,N/A,Not Required, --,No,false,false
Monitoring_OJK_172.18.65.56,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,16.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,421837c3-536a-8aa8-fe87-dc1a5058e0e4,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
MonitoringAPPSat1_172.18.45.155,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,42183c40-3ba1-114b-b71a-73dd0ac059d3,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
MonitoringAppSat2_172.18.45.148,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,4218fead-bb6d-cd5e-f25d-538f13c16058,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
MonitoringAPPSat3_172.18.45.149,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,4218468c-149d-6594-e565-3192c454f8e9,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
MonitoringAPPSat4_172.18.45.150,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,42188ed5-a6c0-20d7-d983-f1e8e68c9d95,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
MP-ATM3-HA-172.18.37.143,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,63.05 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),62.81 GB,0 B,32,0,0 second,,,Not running,0 Hz,0 B,0,,,4218b011-1d7a-7898-e6d5-966e0c436a7b,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
mro-opra_app,Powered Off,Unknown,,172.19.146.176,TBN-CSTGLNV-CL09,144.96 GB,136.75 GB,Microsoft Windows Server 2003 (32-bit),ESXi 6.0 and later (VM version 11),7.99 GB,0 B,16,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,4218b73a-fe0b-4f75-980d-4079e37e0f00,,Enabled,N/A,Not Required, --,No,false,false
Msg Processor-1,Powered On,Normal,,172.19.146.193,TBN-CSTGLNV-CL12,216.09 GB,28.33 GB,CentOS 4/5 or later (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,2,3 days,"116.0.3.237, 192.168.122.1, fe80::ab42:6c1b:4bef:86e1",guestToolsUnmanaged|10282,Running,20 MHz,13.17 GB,1,mp01.apigee.drc.bri.co.id,"Intel® ""Broadwell"" Generation",564df57c-2288-25b9-44c2-5810299779b1,,Enabled,Protected,Not Required, --,No,false,false
Msg Processor-2_116.0.3.238,Powered On,Normal,,172.19.146.168,TBN-CSTGLNV-CL11,216.11 GB,28.42 GB,CentOS 4/5 or later (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,2,247 days,"116.0.3.238, 192.168.122.1, fe80::de87:409f:dfda:b6ea",guestToolsUnmanaged|10282,Running,41 MHz,16.07 GB,1,mp02.apigee.drc.bri.co.id,"Intel® ""Broadwell"" Generation",564da122-e4b8-9773-e091-d15670cc5d46,,Enabled,Protected,Not Required, --,No,false,false
MyIT DRC_172.19.65.139,Powered Off,Unknown,,172.19.146.130,TBN-CSTGLNV-CL05,204.32 MB,0 B,Microsoft Windows Server 2012 (64-bit),ESXi 6.5 and later (VM version 13),,0 B,,,0 second,,,,0 Hz,0 B,0,MYIT65139,,,,Enabled,N/A,Not Required, --,No,,false
MySQL_Monitor_172.18.65.157,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb11.hci.bri.co.id,TBN-COM-HB-CL01,16.19 GB,0 B,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,6,0,0 second,,,Not running,0 Hz,0 B,0,,,4218de3a-b869-a200-b0aa-593cb8bed621,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
MySQL_Router_DB_IB_DRC1_172.19.133.82_172.19.32.32 (Clone),Powered Off,Normal,,172.19.148.49,TBN-COM-HP-CL05,"1,008.2 GB",22.84 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,4,2,0 second,,guestToolsUnmanaged|11269,Not running,0 Hz,0 B,0,,,42182f73-6d43-9433-0b3e-08b2436cfb9d,,Enabled,N/A,Not Required, --,No,false,false
MySQL_Router_DB_IB_DRC1_172.19.133.83_172.19.32.33 (Clone),Powered Off,Normal,,172.19.148.48,TBN-COM-HP-CL05,"1,008.2 GB",22.84 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,4,2,0 second,,guestToolsUnmanaged|11269,Not running,0 Hz,0 B,0,,,421869f8-99ea-04b4-7a05-e718021efeea,,Enabled,N/A,Not Required, --,No,false,false
MySQL_Router_DB_IB_DRC1_172.19.40.132- 172.25.40.2,Powered On,Normal,,172.19.148.49,TBN-COM-HP-CL05,"1,008.09 GB",30.9 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,4,2,100 days,"172.19.40.132, 172.25.40.2, fe80::250:56ff:fe98:6b11, fe80::250:56ff:fe98:d60b",guestToolsUnmanaged|11269,Running,21 MHz,6.64 GB,3,MYSQLROUTERIB40132,,42182f68-0f73-6eef-82dc-a3c7e0a0779d,,Enabled,Protected,Not Required, --,No,false,false
MySQL_Router_DB_IB_DRC2_172.19.40.133-172.25.40.3,Powered On,Normal,,172.19.148.42,TBN-COM-HP-CL03,"1,008.1 GB",31 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,4,2,53 days,"172.19.40.133, 172.25.40.3, fe80::250:56ff:fe98:d9de, fe80::250:56ff:fe98:7eb5",guestToolsUnmanaged|11269,Running,0 Hz,6.17 GB,1,MYSQLROUTERIB40133,,4218c263-379e-e0aa-5ea2-619a65dc3f1c,,Enabled,Protected,Not Required, --,No,false,false
MySQL_Router_DB_IB_DRC3_172.19.40.134-172.25.40.4,Powered On,Normal,,172.19.148.31,TBN-COM-HP-CL04,"1,008.09 GB",31.08 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,4,2,53 days,"172.19.40.134, 172.25.40.4, fe80::250:56ff:fe98:e680, fe80::250:56ff:fe98:1de9",guestToolsUnmanaged|11269,Running,0 Hz,8.04 GB,1,MYSQLROUTERIB40134,,421826d0-ef2a-fa05-3caa-242379d9db1b,,Enabled,Protected,Not Required, --,No,false,false
MySQL_Router_DRC1_172.25.40.8,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,"1,004.09 GB",29.38 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),4 GB,0 B,4,1,64 days,"172.25.40.8, fe80::250:56ff:fe98:7f14",guestToolsUnmanaged|11269,Running,197 MHz,4.04 GB,2,MySQLROUTERDRCREP258,,4218340c-b7d5-1e1c-70f3-925fe158ad30,,Enabled,Protected,Not Required, --,No,false,false
MySQL_Router_DRC2_172.25.40.15,Powered On,Normal,,172.19.148.33,TBN-COM-HP-CL05,"1,004.09 GB",27.26 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),4 GB,0 B,4,1,116 days,"172.25.40.15, fe80::250:56ff:fe98:4623",guestToolsUnmanaged|11269,Running,241 MHz,4.04 GB,2,RTRREPBRILINKDRC4015,,4218771d-a52e-69bc-09a4-dee9ad39e7ed,,Enabled,Protected,Not Required, --,No,false,false
MySQL_Router_DRC3_172.19.132.37,Powered On,Normal,,172.19.148.33,TBN-COM-HP-CL05,"1,004.09 GB",26.88 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),4 GB,0 B,4,1,3 days,"172.19.132.37, fe80::250:56ff:fe98:75c3",guestToolsUnmanaged|11269,Running,175 MHz,3.97 GB,5,MySQLRouterDRC13237,,4218ab29-31f0-02a7-db98-e5bc7dbbb07d,,Enabled,Protected,Not Required, --,No,false,false
NBSMLAS_172.21.53.73,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,3.6 GB,0 B,Microsoft Windows Server 2003 (32-bit),ESXi 6.0 and later (VM version 11),3.42 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,4218f8f4-2725-a602-d0e4-bfdfa166dbb8,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
New APP SPK_172.18.44.211_PROD,Powered Off,Normal,,172.19.148.42,TBN-COM-HP-CL03,1.2 TB,139.17 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,24,1,0 second,,guestToolsSupportedOld|10272,Not running,0 Hz,0 B,0,APP-SPK44211,,422a0332-97cd-8ea4-7af7-a219923797fa,,Enabled,N/A,Not Required, --,No,false,false
New APP SPK_172.18.44.211_PROD_localtestJuli2021,Powered Off,Normal,,tbn-com-af06.hci.bri.co.id,TBN-COM-AF-CL01,1.2 TB,262.48 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,24,1,0 second,,guestToolsSupportedOld|10272,Not running,0 Hz,0 B,0,APP-SPK44211,,422a0332-97cd-8ea4-7af7-a219923797fa,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
New CHS_App_172.18.46.83,Powered Off,Normal,com.vmware.vcDr,172.19.146.180,TBN-CSTGLNV-CL09,16.19 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,42187b4c-c6c8-b394-8434-b9c1fa4aa4d8,,Enabled,N/A,Not Required, --,No,false,false
New CHS_DB_172.18.40.228,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb01.hci.bri.co.id,TBN-COM-HB-CL01,32.21 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,421824c3-61ae-e941-6fba-0c28d2fc2ae9,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
New DB SPK_172.18.141.211_PROD,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,32.21 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,0,0 second,,,,0 Hz,0 B,0,,,4218c852-1c62-5a03-3bfc-65ac6612e8d3,,Enabled,N/A,Not Required,"Noncompliant (Aug 27, 2021 8:08 AM)",No,false,false
New DB SPK_172.18.141.211_PROD,Powered Off,Normal,,172.19.148.39,TBN-COM-HP-CL02,6.94 TB,1.17 TB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),44 GB,0 B,16,3,0 second,,guestToolsSupportedOld|10272,Not running,0 Hz,0 B,0,DB-SPK141238,,422a16c9-a97b-8fe7-f444-4ecb7cb96874,,Enabled,N/A,Not Required, --,No,false,false
New DB SPK_172.18.141.211_PROD_localtestJuli2021,Powered Off,Normal,,172.19.148.36,TBN-COM-HP-CL01,6.94 TB,1.17 TB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),44 GB,0 B,16,3,0 second,,guestToolsSupportedOld|10272,Not running,0 Hz,0 B,0,DB-SPK141238,,422a16c9-a97b-8fe7-f444-4ecb7cb96874,,Enabled,N/A,Not Required, --,No,false,false
New Otomasi DORC_172.18.40.176,Powered Off,Normal,com.vmware.vcDr,172.19.146.185,TBN-CSTGLNV-CL14,32.21 GB,0 B,Microsoft Windows Server 2016 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,42189cf4-a2c1-6e0e-3613-dddb224c668f,,Enabled,N/A,Not Required, --,No,false,false
New Portal E-Channel_172.18.45.26,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb12.hci.bri.co.id,TBN-COM-HB-CL01,16.73 GB,0 B,Ubuntu Linux (64-bit),ESXi 5.0 and later (VM version 8),16 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,4218b3e6-5aab-b4ae-497f-642bc706fc25,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
New Portal E-Channel_172.19.40.33,Powered On,Normal,,172.19.148.50,TBN-COM-HP-CL05,3.46 TB,3.46 TB,Ubuntu Linux (64-bit),ESXi 5.0 and later (VM version 8),16 GB,0 B,24,1,37 days,"172.19.40.33, 192.168.122.1, fe80::250:56ff:fe98:a6a6",guestToolsUnmanaged|10247,Running,307 MHz,16.04 GB,10,portalEchannel,"Intel® ""Broadwell"" Generation",42187994-746f-2b6f-551e-4746175e6eb2,,Enabled,Protected,Not Required, --,No,false,false
New Rekon Kas ATM_172.18.41.9,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,8.72 GB,0 B,Ubuntu Linux (64-bit),ESXi 5.0 and later (VM version 8),8 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,4218a946-fb2d-cfd8-8502-1b28e8f86312,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
New RTGS STPG_172.18.46.34,Powered Off,Normal,com.vmware.vcDr,172.19.146.178,TBN-CSTGLNV-CL09,32.05 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),31.87 GB,0 B,6,0,0 second,,,Not running,0 Hz,0 B,0,,,421843ce-957b-ad78-30ee-ccd2c2f3dd58,,Enabled,N/A,Not Required, --,No,false,false
New RTGS STPG_172.18.46.34_PRODUCTION,Powered On,Normal,,172.19.148.45,TBN-COM-HP-CL04,811.23 GB,344.77 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,6,1,6 days,,guestToolsNotInstalled|0,Not running,329 MHz,32.13 GB,2,,,4206b709-d72d-d49b-b554-4c5e4d678b2f,,Enabled,Protected,Not Required, --,No,false,false
New RTGS STPG_172.18.46.34_PRODUCTION POWER OFF,Powered Off,Normal,,tbn-com-hb11.hci.bri.co.id,TBN-COM-HB-CL01,1.07 TB,664.84 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,6,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,4206b709-d72d-d49b-b554-4c5e4d678b2f,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
New TIPLUS External HTTP Server_172.18.104.139_ex ip 172.18.44.57,Powered Off,Normal,,172.19.146.185,TBN-CSTGLNV-CL14,8.19 GB,0 B,Microsoft Windows Server 2012 (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,421863f9-a684-4728-ddb2-b33124e55f6f,,Enabled,N/A,Not Required, --,No,false,false
New TIPLUS Internal HTTP Server_172.18.44.42,Powered Off,Normal,com.vmware.vcDr,172.19.146.155,TBN-CSTGLNV-CL14,8.19 GB,0 B,Microsoft Windows Server 2012 (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,42189795-ec65-6a77-d662-0c7e78de2e0a,,Enabled,N/A,Not Required, --,No,false,false
New WBS DB_172.18.40.64,Powered Off,Normal,,172.19.146.185,TBN-CSTGLNV-CL14,32.72 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 5.0 and later (VM version 8),32 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,42183574-086b-84c0-bb7a-a931d84ad2c2,,Enabled,N/A,Not Required, --,No,false,false
New Web SLIK 2,Powered Off,Normal,com.vmware.vcDr,172.19.146.155,TBN-CSTGLNV-CL14,15.84 GB,0 B,Ubuntu Linux (64-bit),ESXi 5.5 and later (VM version 10),15.14 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,421868b2-2388-b8a1-1c6f-f1a49c937313,,Enabled,N/A,Not Required, --,No,false,false
New-Rekon-App_172.18.44.139,Powered Off,Normal,,172.19.148.49,TBN-COM-HP-CL05,295.6 GB,208.29 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,24,2,0 second,,guestToolsSupportedOld|10247,Not running,0 Hz,0 B,0,,,422a7879-df46-b6d3-9240-615cba3aabe8,,Enabled,N/A,Not Required, --,No,false,false
new_swift_brinidja_lan disabled ip dipakai local test swift 10 Juni 2021,Powered On,Normal,,tbn-com-af11.hci.bri.co.id,TBN-COM-AF-CL01,1.26 TB,468.8 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.0 and later (VM version 11),64 GB,0 B,8,2,19 days,,guestToolsSupportedOld|10249,Running,965 MHz,64.18 GB,4,SWIFT-BRINIDJA,"Intel® ""Broadwell"" Generation",564d1480-fe08-e899-8feb-9fdbd11ab723,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
new_swift_brinsgsg,Powered On,Normal,,tbn-com-af13.hci.bri.co.id,TBN-COM-AF-CL01,1.26 TB,448.71 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.0 and later (VM version 11),64 GB,0 B,8,2,19 days,"172.19.44.35, fe80::1c43:dba5:c642:9984",guestToolsSupportedOld|10249,Running,2.43 GHz,64.23 GB,3,SWIFT-BRINSG,"Intel® ""Broadwell"" Generation",564d2740-0915-4e57-0b48-d5d48d81d11d,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
new_swift_sag,Powered On,Normal,,tbn-com-hb11.hci.bri.co.id,TBN-COM-HB-CL01,732.23 GB,266.72 GB,Microsoft Windows Server 2016 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,8,2,26 days,"172.19.44.39, fe80::b48d:77f9:6dc2:f68a",guestToolsSupportedOld|10249,Running,377 MHz,32.13 GB,4,SWIFT-SAG,"Intel® ""Broadwell"" Generation",564dc29a-24b4-208d-74c8-0b30f86c8c09,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
NewCLAS_DB_172.18.40.10,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb04.hci.bri.co.id,TBN-COM-HB-CL01,16.18 GB,0 B,Microsoft Windows Server 2016 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,4218d34a-2c02-1060-1354-832050a42d8f,,Enabled,N/A,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
