Name,State,Status,Managed By,Host,Cluster,Provisioned Space,Used Space,Guest OS,Compatibility,Memory Size,Reservation,CPUs,NICs,Uptime,IP Address,VMware Tools Version Status,"VMware Tools Running 
Status",Host CPU,Host Mem,Guest Mem - %,DNS Name,EVC Mode,UUID,Notes,Alarm Actions,HA Protection,Needs Consolidation,VM Storage Policies Compliance,Encryption,TPM,VBS
Portaldrc_126.2.0.148,Powered On,Normal,,172.19.147.236,TBN-CSTGHP-CL05,516.1 GB,35.34 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,8,1,59 days,"126.2.0.148, fe80::250:56ff:fe98:2491",guestToolsUnmanaged|10346,Running,0 Hz,3.08 GB,1,portaldrc,"Intel® ""Haswell"" Generation",42183617-dbb5-f402-af10-4e2e1e5db97d,,Enabled,Protected,Not Required, --,No,false,false
portalssodiklat_172.19.133.34,Powered Off,Normal,,172.19.146.123,TBN-CSTGLNV-CL07,117.24 GB,110.05 GB,Microsoft Windows Server 2003 (32-bit),ESXi 6.0 and later (VM version 11),7 GB,0 B,4,1,0 second,,guestToolsSupportedOld|10240,Not running,0 Hz,0 B,0,portalssodiklat,,4218db21-cab5-e081-eabd-b103ff1bbd69,,Enabled,N/A,Not Required, --,No,false,false
portalssodiklat_172.19.133.34_1,Powered On,Normal,,172.19.147.246,TBN-CSTGHP-CL05,117.09 GB,117.09 GB,Microsoft Windows Server 2003 (32-bit),ESXi 6.0 and later (VM version 11),7 GB,0 B,4,1,10 days,172.19.133.34,guestToolsSupportedOld|10240,Running,1.75 GHz,4.51 GB,2,portalssodiklat,"Intel® ""Haswell"" Generation",4218f2ac-b18e-71d0-aa4e-f19bb7acc1fe,,Enabled,Protected,Not Required, --,No,false,false
Postgres DB-1,Powered On,Normal,,172.19.146.117,TBN-CSTGLNV-CL02,646.16 GB,33.2 GB,CentOS 4/5 or later (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,2,126 days,192.168.122.1,guestToolsUnmanaged|10282,Running,41 MHz,3.88 GB,1,postgres01.apigee.drc.bri.co.id,"Intel® ""Broadwell"" Generation",564df61b-93cd-7ce4-7e86-db3102d9f9bc,,Enabled,Protected,Not Required, --,No,false,false
Postgres DB-2,Powered Off,Unknown,,172.19.146.134,TBN-CSTGLNV-CL01,646.17 GB,27.61 GB,CentOS 4/5 or later (64-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,"fe80::461d:ff4c:8132:758b, fe80::461d:ff4c:8132:758b",,,0 Hz,0 B,0,postgres02.apigee.drc.bri.co.id,,,,Enabled,N/A,Not Required, --,No,,false
Primary Brimo DRC_172.19.40.121,Powered On,Normal,,tbn-com-hb14.hci.bri.co.id,TBN-COM-HB-CL02,3.93 TB,3.36 TB,Microsoft Windows Server 2016 (64-bit),ESXi 6.7 and later (VM version 14),64 GB,0 B,32,1,66 days,"172.19.40.121, fe80::7924:ee02:77ef:53bd",guestToolsSupportedNew|10346,Running,1.93 GHz,63.29 GB,2,SAPPDRBRIMOPM01.HQ.BRI.co.id,"Intel® ""Broadwell"" Generation",422a8c7a-69b4-8516-766f-64035860065c,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Primary BRIVA DRC_172.19.40.122,Powered On,Normal,,tbn-com-hb13.hci.bri.co.id,TBN-COM-HB-CL02,8.52 TB,8.05 TB,Microsoft Windows Server 2016 (64-bit),ESXi 6.7 and later (VM version 14),64 GB,0 B,32,1,101 days,"172.19.40.122, fe80::b4c4:cfde:92ef:b7bb",guestToolsSupportedNew|10346,Running,1.47 GHz,63.31 GB,6,SAPPDRBRIVAPM01.HQ.BRI.co.id,"Intel® ""Broadwell"" Generation",422a6b7d-0ae7-a808-a1fa-01f2b00c6b12,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
ProSW Brilink_172.18.37.50,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,32.21 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,421849cb-65ba-dfa9-4162-8a60ea60d6bb,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
prosw linux1 gti 2.0.0.72,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb01.hci.bri.co.id,TBN-COM-HB-CL01,8.02 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),7.81 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,4218bdd4-3a74-622c-7d02-9767a18648c2,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
ProSW Middleware_172.18.37.55,Powered Off,Normal,com.vmware.vcDr,172.19.146.185,TBN-CSTGLNV-CL14,32.21 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,42180c32-a38d-d761-9bf9-532693f22242,,Enabled,N/A,Not Required, --,No,false,false
prosw-linux-04_2.0.0.76,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,8.04 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),7.81 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,421835cb-e3b0-b1fb-7090-5b6c6b269d09,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
prosw-linux2-mig_2.0.0.74,Powered Off,Normal,,172.19.146.178,TBN-CSTGLNV-CL09,16.22 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,42186c7e-55e1-4711-1b95-0b8b122bf66a,,Enabled,N/A,Not Required, --,No,false,false
prosw-linux3-2.0.0.75,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,15.91 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),15.69 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,42181b27-10d3-4a5a-a4a4-d8b58f06ad55,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
Prosw_Biller_MP_172.18.37.69,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,64.24 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),64 GB,0 B,32,0,0 second,,,Not running,0 Hz,0 B,0,,,42180306-b7fe-d592-9fad-0c5f50fa012f,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Prosw_Data_2.0.0.87_GTI,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb06.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,42186233-b850-86e9-d195-bb6c36bd5c3d,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
prosw_linux0e_2.0.0.213,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb12.hci.bri.co.id,TBN-COM-HB-CL01,128.3 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),128 GB,0 B,64,0,0 second,,,Not running,0 Hz,0 B,0,,,4218914e-b802-8f65-9a48-9f3c33e82054,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
prosw_linux10_1.0.0.23,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb12.hci.bri.co.id,TBN-COM-HB-CL01,16.22 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,4218207b-8830-ea9c-85d2-95c48e2083bf,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Prosw_Linux11_2.0.0.35,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb07.hci.bri.co.id,TBN-COM-HB-CL01,31.54 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.7 and later (VM version 14),31.31 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,42185e80-d9f8-da40-4cc9-e3bca663a478,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Prosw_linux12_2.0.0.57,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,15.75 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.7 and later (VM version 14),15.53 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,421826a1-d065-f09c-e0a3-9904aa1d58bb,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Prosw_linux14_2.0.0.59,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb01.hci.bri.co.id,TBN-COM-HB-CL01,15.75 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.7 and later (VM version 14),15.53 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,42185a79-b3b8-936f-e507-372f0d232427,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Prosw_linux15_2.0.0.60,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb08.hci.bri.co.id,TBN-COM-HB-CL01,15.75 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.7 and later (VM version 14),15.53 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,4218d24c-a681-aa99-1a3e-f372158c9860,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
prosw_linux7_1.0.0.31,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,15.85 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.7 and later (VM version 14),15.63 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,421833e8-f896-0faf-84b1-a1135fae9659,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
prosw_linux8_1.0.0.32,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb07.hci.bri.co.id,TBN-COM-HB-CL01,15.85 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),15.63 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,4218f578-e241-5bc7-42af-e0632198c67b,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Prosw_Linux_0c_HA_2.0.0.142,Powered Off,Normal,com.vmware.vcDr,172.19.146.185,TBN-CSTGLNV-CL14,31.6 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.7 and later (VM version 14),31.38 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,42186c29-c6fa-8497-f9cd-7fa1c7c5a34c,,Enabled,N/A,Not Required, --,No,false,false
Prosw_Linux_0D_HA_2.0.0.141,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb07.hci.bri.co.id,TBN-COM-HB-CL01,32.24 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,32,0,0 second,,,Not running,0 Hz,0 B,0,,,421825fe-7270-a347-f8ee-b2208ce930f2,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
ProSW_MerahPutih_5_172.18.37.38,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb10.hci.bri.co.id,TBN-COM-HB-CL01,64.24 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),64 GB,0 B,32,0,0 second,,,Not running,0 Hz,0 B,0,,,42181bc1-fdd9-f75c-88c7-5df994daaa25,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
prosw_PINKK_2.0.0.101,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,15.69 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),15.47 GB,0 B,24,0,0 second,,,,0 Hz,0 B,0,,,4218d1c0-4528-f103-a627-4d8ca0208035,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
Prosw_Toolimit_2.0.0.13,Powered Off,Unknown,,tbn-com-hb01.hci.bri.co.id,TBN-COM-HB-CL01,15.85 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),15.63 GB,0 B,24,0,0 second,,,,0 Hz,0 B,0,,,421840b8-b20b-5c4b-7af9-8325cc452c45,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
Proxy GTI01_172.18.104.221,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,16.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,42184e27-c561-9ae8-07fd-0b2fc2aed420,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Proxy GTI02_172.18.104.223,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb10.hci.bri.co.id,TBN-COM-HB-CL01,16.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,42181527-6a58-4ebc-8ed2-950745dc6ec0,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Proxy GTI03_172.18.104.224,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,16.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,421827da-6ff8-4ff6-8553-eb1fd5e0c7a0,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
Proxy Zabbix Monitoring Perangkat M/E_172.18.65.246,Powered Off,Normal,,172.19.146.185,TBN-CSTGLNV-CL14,8.19 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,42188fee-fecd-a5d7-e1eb-9f6a445c4ad0,,Enabled,N/A,Not Required, --,No,false,false
PRTG Sec Network_172.18.65.54,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,16.18 GB,0 B,Microsoft Windows Server 2012 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,42184138-d0ae-7f26-2cc2-909160bb28cc,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
PSAK-SERVER_172.21.52.60_(172.18.65.152),Powered Off,Normal,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,32.22 GB,0 B,Microsoft Windows Server 2003 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,42186847-6774-b0a4-3121-a69dc142934e,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
psak83 10.35.65.83,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb12.hci.bri.co.id,TBN-COM-HB-CL01,32.21 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,4218413c-7dc3-6400-75ee-85d107e0fe38,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
psb-rekon-172.18.41.119-PROD,Powered Off,Normal,com.vmware.vcDr,172.19.146.180,TBN-CSTGLNV-CL09,32.24 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,32,0,0 second,,,Not running,0 Hz,0 B,0,,,4218dade-0694-a6ad-3a18-0360bbbb7469,,Enabled,N/A,Not Required, --,No,false,false
PSW CRM Non MP02_172.18.37.184,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,64.72 GB,0 B,CentOS 4/5 or later (64-bit),ESXi 5.0 and later (VM version 8),64 GB,0 B,16,0,0 second,,,,0 Hz,0 B,0,,,421881ae-e0b2-9067-1071-063e6ab0bf18,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
PSW CRM NON MP_172.18.37.119,Powered Off,Normal,,172.19.146.176,TBN-CSTGLNV-CL09,32.72 GB,0 B,CentOS 4/5 or later (64-bit),ESXi 5.0 and later (VM version 8),32 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,421809e0-3ede-193f-6ce7-5dfd3136d2ab,,Enabled,N/A,Not Required, --,No,false,false
PSW CRM_172.18.37.132,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,64.72 GB,0 B,CentOS 4/5 or later (64-bit),ESXi 5.0 and later (VM version 8),64 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,421870b5-8a40-9050-cc9d-17f5ed32c6ab,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
PSW EDC 5 CLONE,Powered On,Normal,,172.19.146.113,TBN-CSTGLNV-CL05,265.73 GB,265.73 GB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),15.63 GB,0 B,8,1,123 days,,guestToolsNotInstalled|0,Not running,125 MHz,1.25 GB,1,,"Intel® ""Broadwell"" Generation",564dd195-c9e5-84cc-22e6-8afb8af209cb,,Enabled,Protected,Not Required, --,No,false,false
PSW EDC 5 PROD-2.0.0.179,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,15.82 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),15.63 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,4218b7bf-5504-d0d2-9583-30ff88bc18b3,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
PSW EDC 5 PROD-2.0.0.179_172.19.37.179,Powered On,Normal,,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,521.8 GB,521.8 GB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,16,1,80 days,,guestToolsNotInstalled|0,Not running,482 MHz,15.96 GB,1,,"Intel® ""Broadwell"" Generation",564d70d1-e9fc-4755-f194-baf8b97b6815,,Enabled,Protected,Not Required, --,No,false,false
PSW Linux0 VCN_172.18.46.24,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,24.75 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 5.0 and later (VM version 8),24 GB,0 B,32,0,0 second,,,Not running,0 Hz,0 B,0,,,4218363a-415e-87f7-c6e2-f3c8fc9753e8,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
PSW MP5_172.18.37.236_23/02/2021,Powered On,Normal,,tbn-com-hb07.hci.bri.co.id,TBN-COM-HB-CL01,3.32 TB,1.38 TB,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),64 GB,0 B,32,1,5 days,"172.18.37.248, fe80::250:56ff:fe98:f9ab",guestToolsCurrent|10338,Running,0 Hz,2.38 GB,1,localhost.localdomain,"Intel® ""Broadwell"" Generation",42069140-d250-7fd2-3863-bb921a70d463,,Enabled,Protected,Not Required, --,No,false,false
PSW-11-DRC_66.0.0.73,Powered On,Normal,,172.19.146.130,TBN-CSTGLNV-CL05,207.9 GB,207.9 GB,Red Hat Enterprise Linux 5 (64-bit),ESX/ESXi 4.0 and later (VM version 7),7.77 GB,0 B,4,1,123 days,"66.0.0.73, fe80::250:56ff:fe98:b0c",guestToolsSupportedOld|10338,Running,104 MHz,1.27 GB,1,psw-11-drc,"Intel® ""Broadwell"" Generation",421859ed-3915-4c90-7a45-f1fa9f089c4f,,Enabled,Protected,Not Required, --,No,false,false
psw-edc-2_2.0.0.19,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,16.21 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,16,0,0 second,,,,0 Hz,0 B,0,,,42181a4c-c05b-8839-2588-3cbb032bc79e,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
psw-edc-2_2.0.0.19_172.19.37.19,Powered On,Normal,,tbn-com-hb15.hci.bri.co.id,TBN-COM-HB-CL02,516.11 GB,371.8 GB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,16,1,80 days,"172.19.37.19, fe80::250:56ff:fe98:179e",guestToolsCurrent|10338,Running,461 MHz,15.96 GB,1,vm-psw-edc-2,"Intel® ""Broadwell"" Generation",422a184a-5d26-c659-23c9-85058a2ea2d0,,Enabled,Protected,Not Required, --,No,false,false
psw-edc-3_2.0.0.177,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,16.21 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,16,0,0 second,,,,0 Hz,0 B,0,,,42185127-1bd7-c979-40ff-145fcb63f39e,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
psw-edc-3_2.0.0.177_172.19.37.177,Powered On,Normal,,tbn-com-hb12.hci.bri.co.id,TBN-COM-HB-CL01,516.11 GB,497 GB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,16,1,5 days,"172.19.37.177, fe80::250:56ff:fe98:2fca",guestToolsCurrent|10338,Running,461 MHz,1.91 GB,1,vm-psw-edc-2,"Intel® ""Broadwell"" Generation",422afa44-fe42-b6b4-2a75-0bb1fadb9fef,,Enabled,Protected,Not Required, --,No,false,false
Psw-EDC-Bansos_172.18.39.23,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb12.hci.bri.co.id,TBN-COM-HB-CL01,16.19 GB,0 B,CentOS 7 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,42182c8e-d271-dfa4-60bb-e503749b6a2e,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
psw-edc-brizzi-HA,Powered On,Normal,,172.19.148.29,TBN-COM-HP-CL03,574.03 GB,436.83 GB,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),30 GB,0 B,30,2,113 days,"65.0.0.73, fe80::20c:29ff:fed8:8e63",guestToolsSupportedOld|10249,Running,2.13 GHz,3.11 GB,1,psw-edc-tbn,"Intel® ""Broadwell"" Generation",564d181f-0eb6-bee7-f68b-a58ae1d88e63,,Enabled,Protected,Not Required, --,No,false,false
psw-edc-db-HA_2.0.0.140_Clone,Powered On,Normal,,172.19.146.113,TBN-CSTGLNV-CL05,575.04 GB,423.49 GB,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),31.01 GB,0 B,64,1,123 days,,guestToolsNotInstalled|0,Not running,20 MHz,2.25 GB,1,,"Intel® ""Broadwell"" Generation",564da7d4-de0c-2b48-9efe-d4c2652a02ce,,Enabled,Protected,Not Required, --,No,false,false
psw-linux-0E_HA_2.0.0.143,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb07.hci.bri.co.id,TBN-COM-HB-CL01,63.11 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.7 and later (VM version 14),62.81 GB,0 B,64,0,0 second,,,Not running,0 Hz,0 B,0,,,4218dda3-d0e2-1ca0-a4a9-0aa6224f6aed,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
PSW-Linux0-MP_172.20.1.20 (recover),Powered On,Normal,,tbn-com-hb07.hci.bri.co.id,TBN-COM-HB-CL01,2.3 TB,2.29 TB,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.7 and later (VM version 14),64 GB,0 B,32,1,6 days,,guestToolsNotInstalled|0,Not running,0 Hz,171 MB,1,,"Intel® ""Broadwell"" Generation",42185630-ab1f-c1df-0460-72d92bf54428,,Enabled,Protected,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
psw-linux5-mig-2.0.0.77,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb12.hci.bri.co.id,TBN-COM-HB-CL01,8.01 GB,0 B,Red Hat Enterprise Linux 5 (64-bit),ESXi 6.0 and later (VM version 11),7.81 GB,0 B,12,0,0 second,,,Not running,0 Hz,0 B,0,,,42182620-c5eb-88e5-87c5-29bcbf986b22,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
psw-merahputih-Linux0-HA_172.20.1.81,Powered Off,Normal,com.vmware.vcDr,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,32.21 GB,0 B,Red Hat Enterprise Linux 6 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,4218122d-f7c5-12de-aadd-eabaab680ee7,,Enabled,N/A,Not Required,"Compliant (Jul 21, 2021 12:08 AM)",No,false,false
psw.edc.nsiccs_172.20.2.6 (EDC6)-PROD_172.19.37.26,Powered On,Normal,,tbn-com-hb07.hci.bri.co.id,TBN-COM-HB-CL01,1.12 TB,892.92 GB,CentOS 4/5 or later (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,16,1,5 days,,guestToolsNotInstalled|0,Not running,0 Hz,1.64 GB,1,,"Intel® ""Broadwell"" Generation",422a676a-6c6b-46c6-c812-54149f52d367,,Enabled,Protected,Not Required, --,No,false,false
psw_NPG_2.0.0.129,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,64.24 GB,0 B,CentOS 4/5 or later (64-bit),ESXi 6.7 and later (VM version 14),64 GB,0 B,32,0,0 second,,,,0 Hz,0 B,0,,,42184094-9cfd-c0bc-c966-2d0ab827e72d,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
